seed,reaction_id,candidate_count,external_score_population_sd,external_score_range,spearman_external_vs_prior,spearman_defined
0,45188,7,3.7703377344452607,12.302110195159912,0.6785714285714287,True
0,45189,9,6.85755007326022,22.855136394500732,0.049999999999999996,True
0,45190,9,5.325170538695241,16.03336238861084,0.5499999999999999,True
0,45191,8,7.688513498165691,25.050634622573853,0.880952380952381,True
0,45195,3,5.571660310057797,12.938969612121582,0.5,True
0,45196,7,6.47202711699046,19.805486753582954,0.642857142857143,True
0,45197,6,1.7406046390989762,5.434293746948242,-0.2,True
0,45198,9,9.880479989366137,35.403887033462524,0.43333333333333335,True
0,45199,8,4.239801693744501,11.304414749145508,0.6428571428571429,True
0,45200,10,1.2534403130521758,4.409784317016602,0.5878787878787878,True
0,45201,7,7.144910524992337,17.645229697227478,-0.4642857142857144,True
0,45202,10,6.369677788117721,24.187650680541992,0.6121212121212121,True
0,45203,8,7.764430902716836,22.660216569900513,0.880952380952381,True
0,45204,4,7.860972624031742,17.900203227996826,1.0,True
0,45205,7,9.603374397192798,28.13188147544861,0.9642857142857145,True
0,45206,5,5.3513659393828235,14.500473022460938,0.09999999999999999,True
0,45208,7,3.450870169961256,10.40879201889038,0.8928571428571429,True
0,45209,7,2.8246031256420814,9.810880661010742,0.14285714285714288,True
0,45210,10,4.4618914003545935,17.577886909246445,0.5878787878787878,True
0,45211,10,7.5185359740495965,25.971262335777283,0.5393939393939393,True
0,45212,8,4.981745730022866,13.467010259628296,0.2142857142857143,True
0,45213,8,8.98939814677842,29.717748641967773,0.14285714285714288,True
0,45214,5,2.5344235170024456,6.282735049724579,0.7999999999999999,True
0,45215,9,4.539900476339381,12.458115339279175,0.43333333333333335,True
0,45217,7,6.470417507511688,18.839540004730225,0.5357142857142858,True
0,45218,3,12.437899696885506,29.3549325466156,0.5,True
0,45219,9,4.300672107560237,16.18743133544922,0.39999999999999997,True
0,45220,7,9.436947010462523,29.06921648979187,0.1785714285714286,True
0,45222,10,9.274878777377257,27.279846668243408,0.5636363636363636,True
0,45223,10,3.6030285468232557,13.200671553611755,0.17575757575757575,True
0,45224,8,3.458420910950878,12.078007459640503,0.880952380952381,True
0,45225,6,6.035484224511375,17.00455629825592,0.3142857142857143,True
0,45226,10,6.945711174153627,23.07389259338379,0.8545454545454544,True
0,45227,10,4.272523391644499,14.820550084114075,0.24545784641604232,True
0,45228,9,2.4745684085102067,7.667357921600342,0.38333333333333336,True
0,45229,10,4.949290997102876,13.812554717063904,0.709090909090909,True
0,45231,9,9.667361348358726,32.7970404624939,0.7,True
0,45232,3,7.201581549441047,17.633590817451477,1.0,True
0,45235,8,5.89099890901936,19.025407791137695,0.7857142857142858,True
0,45238,9,8.111923442761851,25.98553466796875,0.31666666666666665,True
0,45241,8,6.149215115906942,20.346017122268677,0.14285714285714288,True
0,45243,8,8.767892840656863,26.965399742126465,0.8095238095238096,True
0,45245,9,2.9142785236103754,9.014997243881226,0.7833333333333333,True
0,45246,9,6.769333544254155,25.401734113693237,0.5666666666666667,True
0,45248,9,5.740955371271861,19.687756061553955,-0.09999999999999999,True
0,45249,6,3.065917822843436,8.25986909866333,0.3714285714285715,True
0,45251,10,3.313902980489899,11.349090814590454,0.9999999999999999,True
0,45253,9,4.543417486121242,13.031341254711151,0.31666666666666665,True
0,45254,10,3.7548410987353233,11.062154993414879,0.6484848484848483,True
0,45256,9,8.254649098292642,26.363574028015137,0.6333333333333333,True
0,45257,9,4.174631937558382,13.681742191314697,0.5833333333333334,True
0,45258,10,4.086841926462709,13.577971458435059,0.3939393939393939,True
0,45261,7,12.91243448475308,38.4254150390625,0.3214285714285715,True
0,45262,7,5.1534403047887585,17.813236713409424,0.5714285714285715,True
0,45263,7,9.922636745543405,27.462523698806763,0.10714285714285716,True
0,45264,2,13.008559823036194,26.017119646072388,0.9999999999999999,True
0,45266,10,2.830673469474882,8.723207473754883,0.7212121212121211,True
0,45267,8,9.86666935179753,30.62775945663452,0.2142857142857143,True
0,45268,9,4.975745277311524,18.31192648410797,0.6666666666666667,True
0,45269,10,6.111923819783191,25.319814443588257,0.28484848484848485,True
0,45270,6,3.8054640416670633,10.923542261123657,0.942857142857143,True
0,45271,10,14.242220420012414,46.74680137634277,-0.17575757575757575,True
0,45272,7,6.841253961496287,23.614482402801514,0.7142857142857144,True
0,45273,9,8.253955373245029,29.873564839363098,0.5833333333333334,True
0,45275,9,7.5477156961626735,22.7218117415905,0.45,True
0,45276,8,8.680538712412208,26.100921988487244,0.09523809523809526,True
0,45277,8,5.182413140927333,13.967393398284912,0.5000000000000001,True
0,45278,8,8.869833911282416,30.34509253501892,0.5952380952380953,True
0,45280,6,5.99792877449906,14.523235321044922,0.028571428571428574,True
0,45281,7,8.93236175307962,27.84061360359192,0.8571428571428573,True
0,45282,7,4.4160362536635525,11.132149696350098,0.7857142857142859,True
0,45283,8,11.475412216113048,39.48380470275879,0.3571428571428572,True
0,45284,9,5.121896792657475,16.66248869895935,0.16666666666666669,True
0,45285,10,4.844767643865144,16.429569721221924,0.09090909090909088,True
0,45287,9,7.481941790905099,25.91909646987915,0.6833333333333333,True
0,45288,9,4.732430531190699,16.80786395072937,0.6166666666666666,True
0,45289,10,7.003823839845205,22.70000058412552,-0.5272727272727272,True
0,45290,10,11.53059140410162,38.78514862060547,0.6969696969696969,True
0,45291,2,12.131134152412415,24.26226830482483,0.9999999999999999,True
0,45292,10,5.872061471360927,17.023589462041855,0.0303030303030303,True
0,45293,9,6.520359795663671,26.216999530792236,0.15,True
0,45294,10,3.8962386355264784,16.264513969421387,0.41818181818181815,True
0,45295,10,3.478570260655937,11.77954626083374,-0.19999999999999998,True
0,45296,8,11.531503675251749,32.34833097457886,0.8571428571428572,True
0,45297,9,8.546839747587384,19.833250761032104,0.19999999999999998,True
0,45298,9,5.352866191990626,18.725966453552246,0.5166666666666667,True
0,45299,10,6.832677024881275,19.517446041107178,0.8787878787878788,True
0,45300,9,6.817159830647623,23.756412506103516,0.049999999999999996,True
0,45302,8,8.35945466200206,25.478744745254517,0.5476190476190477,True
0,45303,10,10.960497791515815,28.69502878189087,0.6242424242424242,True
0,45304,4,7.221806095296495,20.244346618652344,0.7999999999999999,True
0,45305,9,9.911372994893524,29.500530242919922,0.39999999999999997,True
0,45307,7,5.4009632827180605,17.609928131103516,-0.14285714285714288,True
0,45308,10,5.120363088341728,20.92305552959442,0.7333333333333332,True
0,45311,10,9.962873811366212,29.827024936676025,0.6727272727272726,True
0,45312,3,11.812127491420112,26.52376699447632,0.5,True
0,45313,8,8.402612120236812,24.567192554473877,0.11904761904761905,True
0,45314,8,5.110117314862851,17.448261618614197,0.7142857142857144,True
0,45316,10,7.456439389341894,29.634435653686523,0.7818181818181817,True
0,45317,8,9.980263759932063,33.7674860060215,0.261904761904762,True
0,45318,8,3.072031173342247,9.906663656234741,0.4761904761904762,True
0,45319,9,3.087437087517673,10.365327835083008,0.43333333333333335,True
0,45321,10,5.8878638886032375,19.20675039291382,0.9030303030303028,True
0,45323,1,0.0,0.0,,False
0,45325,8,7.508855878868974,21.739283323287964,0.5000000000000001,True
0,45327,10,7.718057158085532,31.375603437423706,0.6606060606060605,True
0,45329,10,9.50580987513207,33.95573341846466,-0.0303030303030303,True
0,45330,8,3.4031795489674153,10.558628797531128,0.5714285714285715,True
0,45333,8,14.063392419685142,42.70185613632202,0.523809523809524,True
0,45334,9,4.4071391186313456,13.738586902618408,0.5499999999999999,True
0,45335,5,12.406268199896827,34.10522413253784,0.8999999999999998,True
0,45336,7,7.817079444148581,24.613492012023926,0.8571428571428573,True
0,45338,8,3.688225205109031,9.43983781337738,-0.07142857142857144,True
0,45339,1,0.0,0.0,,False
0,45340,9,5.471527761021799,18.100714206695557,0.03333333333333333,True
0,45342,9,7.236396674409031,28.712255001068115,0.5666666666666667,True
0,45343,10,5.610546984172526,16.182616114616394,0.6242424242424242,True
0,45344,9,7.290615224633911,24.698605060577393,0.7833333333333333,True
0,45345,10,7.375008745352787,29.839885711669922,0.6606060606060605,True
0,45346,9,6.956912532590295,20.404905915260315,0.11666666666666665,True
0,45347,6,6.198013823843852,18.504377841949463,0.3142857142857143,True
0,45349,9,5.989091355225423,20.758898973464966,0.13333333333333333,True
0,45350,9,2.8325305292695533,8.849946022033691,0.43333333333333335,True
0,45352,10,5.445109162611439,17.83669936656952,0.8909090909090909,True
0,45353,5,7.410019037175334,20.823460578918457,0.8999999999999998,True
0,45354,7,7.284430690302628,20.025076389312744,0.14285714285714288,True
0,45355,8,6.242978466411249,22.798686742782593,-0.07142857142857144,True
0,45356,6,4.754430052813353,12.443757057189941,0.3714285714285715,True
0,45358,10,4.103291962857773,12.931985825300217,0.01818181818181818,True
0,45359,7,10.186289386624436,32.733057379722595,0.21428571428571433,True
0,45360,9,4.7663096157711005,17.36239218711853,-0.18333333333333335,True
0,45363,4,2.81629351058689,6.885112285614014,0.39999999999999997,True
0,45364,9,1.894717075576508,6.193279147148132,0.5,True
0,45365,8,5.982535699558334,16.81047511100769,0.04761904761904763,True
0,45366,9,12.192366827635446,45.009464740753174,0.03333333333333333,True
0,45367,7,4.948606947926792,16.054141521453857,0.8214285714285715,True
0,45368,9,3.526008599591411,10.739286065101624,0.3,True
0,45369,6,6.704566901046372,17.610747814178467,0.48571428571428577,True
0,45370,10,4.346036271696018,14.33951735496521,0.5515151515151515,True
0,45371,8,8.806300361697229,30.15602993965149,0.8333333333333335,True
0,45373,10,11.722669026981505,45.956496596336365,-0.10303030303030303,True
0,45376,7,8.522446536671934,21.068523168563843,-0.28571428571428575,True
0,45377,10,8.41779700456479,29.01060438156128,0.8181818181818182,True
0,45378,9,10.477765567541136,35.1641640663147,-0.049999999999999996,True
0,45380,3,9.254699539648746,19.679253101348877,1.0,True
0,45381,8,10.443032939699956,31.533761978149414,0.28571428571428575,True
0,45382,10,4.473225029330455,15.533495426177979,0.5878787878787878,True
0,45384,6,5.775327241169693,15.20601224899292,0.8857142857142858,True
0,45385,2,7.205002307891846,14.410004615783691,0.9999999999999999,True
0,45386,6,6.951346339086674,16.621612071990967,-0.14285714285714288,True
0,45387,8,5.91942257021656,18.21446943283081,0.5476190476190477,True
0,45389,5,9.86290659479345,26.016023635864258,0.6,True
0,45390,10,7.3175481233444355,25.011702060699463,0.24848484848484845,True
0,45391,2,11.020823389291763,22.041646778583527,0.9999999999999999,True
0,45392,3,10.20437307323156,22.197696208953857,1.0,True
0,45393,8,7.027588483192591,25.561482787132263,0.28571428571428575,True
0,45395,10,8.849487198959354,27.575515657663345,0.6,True
0,45396,10,4.010351816486458,11.857879877090454,0.8424242424242423,True
0,45401,9,3.158762156945521,11.001363754272461,0.09999999999999999,True
0,45402,10,1.617052183242872,5.5438607931137085,0.17575757575757575,True
0,45404,10,5.955391714839384,20.167619943618774,0.06666666666666665,True
0,45405,10,4.587851239885171,16.683086395263672,-0.16363636363636364,True
0,45406,8,8.92406772613261,33.13245964050293,0.04761904761904763,True
0,45407,8,8.059220060165133,22.325607299804688,0.8571428571428572,True
0,45408,7,5.155977382105096,15.028317898511887,0.5357142857142858,True
0,45409,6,5.663941212771437,18.440117120742798,0.3714285714285715,True
0,45410,8,6.282425566904039,21.070342540740967,0.3333333333333334,True
0,45411,9,6.775496180794606,19.557390332221985,0.5166666666666667,True
0,45413,9,3.6184719659567404,11.032419085502625,0.5833333333333334,True
0,45414,5,4.060002445320892,10.469773530960083,-0.3,True
0,45415,10,5.456878096155872,19.67496395111084,0.5878787878787878,True
0,45416,10,11.31493040608674,32.9493842124939,0.8181818181818182,True
0,45418,8,9.00708171917703,22.72951853275299,0.28571428571428575,True
0,45419,10,9.539505040239805,32.580886363983154,0.13939393939393938,True
0,45423,8,9.149530817421553,26.589633136987686,0.7619047619047621,True
0,45427,5,8.437363488625724,19.9993314743042,0.7,True
0,45428,4,5.75821594470685,16.03982973098755,0.39999999999999997,True
0,45429,4,6.33189859332123,16.396604299545288,0.7999999999999999,True
0,45430,10,7.665965465190147,26.580804109573364,-0.1515151515151515,True
0,45431,8,9.821027894360059,25.17566156387329,0.6904761904761906,True
0,45432,10,12.533111539841398,35.7356915473938,0.6848484848484848,True
0,45433,8,11.302354438836467,37.31490612030029,0.6666666666666669,True
0,45434,8,4.690087358494067,17.260366797447205,0.28571428571428575,True
0,45435,7,11.196559258908811,34.76556313037872,-0.5,True
0,45436,7,6.169655658698864,22.239983558654785,0.21428571428571433,True
0,45437,8,2.5454016467021128,8.121155023574829,0.19047619047619052,True
0,45438,10,3.5060925414278468,10.25185751914978,-0.4545454545454545,True
0,45439,9,11.092141757533529,30.118706941604614,0.049999999999999996,True
0,45440,8,8.105657040502734,27.515518069267273,0.8095238095238096,True
0,45441,3,11.314396430730437,25.962823390960693,0.5,True
0,45442,7,7.296338135920506,21.722530841827393,-0.10714285714285716,True
0,45443,8,2.9836713015198693,10.158263683319092,0.5714285714285715,True
0,45445,1,0.0,0.0,,False
0,45446,7,6.465391251042227,22.17923402786255,0.8928571428571429,True
0,45447,7,7.803979755465717,22.99687945842743,0.8214285714285715,True
0,45448,10,3.3237568407153564,12.267167568206787,0.38181818181818183,True
0,45449,10,6.001395610035036,20.573256015777588,0.8666666666666665,True
0,45450,10,6.740864020187128,26.10730731487274,0.5272727272727272,True
0,45451,10,8.57486152997224,31.33115193247795,0.18787878787878787,True
0,45452,10,4.013613894986966,12.542348742485046,0.5515151515151515,True
0,45453,8,7.723193613945152,26.27008879184723,0.9047619047619048,True
0,45457,8,7.491121021369932,20.829399347305298,0.4761904761904762,True
0,45458,4,3.2933407265533923,8.548685431480408,0.39999999999999997,True
0,45460,6,15.08542918726538,41.310312032699585,0.7142857142857143,True
0,45462,10,7.603093621536254,22.400113344192505,0.5878787878787878,True
0,45465,4,8.908219617789953,24.78402328491211,0.39999999999999997,True
0,45468,4,8.902999133385403,21.208468675613403,0.39999999999999997,True
0,45469,8,1.987460785880328,6.968802213668823,-0.09523809523809526,True
0,45470,10,5.050322056287523,17.737393140792847,0.8060606060606059,True
0,45471,9,11.20172237468557,36.570642948150635,0.65,True
0,45472,10,6.119563540562122,21.057607054710388,0.7212121212121211,True
0,45473,10,3.1907391712381057,11.012192487716675,0.5757575757575757,True
0,45474,10,5.972544153087789,18.802613496780396,0.4545454545454545,True
0,45477,8,5.574486045486459,18.229373335838318,0.3571428571428572,True
0,45478,10,6.4033093687586735,23.489466786384583,0.5757575757575757,True
0,45479,8,5.3459979403199815,15.726113319396973,0.4047619047619048,True
0,45480,10,6.3258170742552435,21.86209011077881,0.6,True
0,45482,6,3.987767969958901,12.3652925491333,0.942857142857143,True
0,45483,7,4.617359274023496,14.266205966472626,0.6785714285714287,True
0,45484,10,3.6318917943219584,13.150951862335205,-0.12727272727272726,True
0,45485,7,10.25050514364604,23.939966201782227,0.0,True
0,45486,9,5.139922440724326,15.574554920196533,0.6833333333333333,True
0,45489,6,4.068813218045763,13.111913919448853,0.7714285714285715,True
0,45491,9,8.07907883829834,23.557050973176956,0.6166666666666666,True
0,45492,10,8.63557946946034,27.300393104553223,0.7575757575757575,True
0,45493,10,9.44764861504038,28.832504987716675,0.8303030303030302,True
0,45495,7,4.9978434189063226,15.668151259422302,0.642857142857143,True
0,45496,8,3.26404820366994,9.467530727386475,0.7857142857142858,True
0,45497,9,7.316764271459145,19.21978983283043,0.5166666666666667,True
0,45498,8,3.2893829052113346,9.605995655059814,0.11904761904761905,True
0,45499,9,3.5979635078007575,11.774543166160583,0.7166666666666667,True
0,45500,10,3.6464068460641,11.678916215896606,0.7696969696969697,True
0,45501,10,5.380627801930665,20.40930676460266,0.3696969696969697,True
0,45502,9,5.977126632379782,21.427034854888916,0.48333333333333334,True
0,45503,10,3.553147640340019,14.032652020454407,0.7454545454545454,True
0,45504,9,6.340026764814843,17.58818507194519,0.7333333333333334,True
0,45505,10,5.126774537289703,15.598262667655945,-0.5151515151515151,True
0,45507,10,6.615776576866401,27.447147250175476,0.34545454545454546,True
0,45508,10,7.051287552663801,23.936089724302292,0.7454545454545454,True
0,45509,7,6.112495555518119,19.065751552581787,0.9285714285714288,True
0,45511,3,4.333087637925187,10.42012095451355,1.0,True
0,45512,7,11.707083174052475,26.617826133966446,0.14285714285714288,True
0,45513,9,5.656795051749488,22.763005256652832,-0.049999999999999996,True
0,45514,9,3.4400014385319504,12.373998165130615,-0.16666666666666669,True
0,45515,8,3.196136134374538,9.994557857513428,0.6904761904761906,True
0,45516,6,11.485639372629526,39.0315375328064,0.5428571428571429,True
0,45517,10,5.753746435105417,19.932496070861816,0.4424242424242424,True
0,45519,9,4.504890647502682,11.669291228055954,0.39999999999999997,True
0,45520,8,7.720329457058664,22.48148024082184,0.6190476190476191,True
0,45521,7,9.821604900425495,29.491699695587158,0.25,True
0,45522,7,2.3624314243451594,6.831804513931274,0.07142857142857144,True
0,45523,10,2.3523206073904848,7.5783573389053345,0.19999999999999998,True
0,45524,8,9.653675896491272,27.068403333425522,0.5476190476190477,True
0,45525,9,6.614734429248659,19.03602170944214,0.25,True
0,45526,10,12.562366161769216,44.392115116119385,0.7575757575757575,True
0,45527,6,6.647941841348657,20.844059467315674,-0.08571428571428573,True
0,45529,8,6.280357766309429,22.665521144866943,0.880952380952381,True
0,45531,8,6.353918030004339,22.221296072006226,0.2142857142857143,True
0,45532,9,3.5908365054447433,11.405245661735535,0.6333333333333333,True
0,45533,8,4.891728678413095,14.865909904241562,-0.09523809523809526,True
0,45535,4,9.561402757753672,26.75356662273407,1.0,True
0,45536,6,3.8145658417432267,10.913228511810303,0.8857142857142858,True
0,45537,10,7.449854842807419,25.16409134864807,0.05454545454545454,True
0,45538,10,9.496561614982896,28.19382083415985,0.7818181818181817,True
0,45540,9,7.850376780441108,22.7571222782135,0.5499999999999999,True
0,45541,8,10.627511443056873,35.703237533569336,0.5952380952380953,True
0,45542,8,7.22112082353854,26.216325521469116,0.6904761904761906,True
0,45543,9,5.890723850720055,21.071600198745728,0.6166666666666666,True
0,45545,8,13.057570942443999,40.96256446838379,-0.023809523809523815,True
0,45546,8,5.912807888082686,16.581956386566162,0.4285714285714286,True
0,45547,10,5.038454331428828,19.10928440093994,0.12727272727272726,True
0,45548,10,6.148129297207292,22.784224033355713,0.01818181818181818,True
0,45549,10,7.748187800843561,26.399139881134033,0.5757575757575757,True
0,45550,4,12.144490410940644,29.220442295074463,0.19999999999999998,True
0,45552,10,5.763923062186308,16.342447757720947,0.8424242424242423,True
0,45553,7,3.49100807771495,9.575515270233154,-0.07142857142857144,True
0,45554,8,9.555133656605008,28.0572247505188,0.2142857142857143,True
0,45556,6,8.340088267962395,23.386136770248413,0.7714285714285715,True
0,45557,9,5.834135727239726,17.412495136260986,0.7999999999999999,True
0,45558,8,6.914558201858692,19.752538204193115,0.09523809523809526,True
0,45559,8,4.741073481263468,13.626319169998169,-0.09523809523809526,True
0,45560,8,8.454747718913165,26.11028790473938,0.5714285714285715,True
0,45562,4,10.855852095907549,28.379719495773315,0.19999999999999998,True
0,45563,8,4.310362093567025,14.677478313446045,0.9523809523809524,True
0,45564,5,7.450153493295025,23.08095932006836,-0.3,True
0,45565,7,6.586723135770492,18.24640679359436,0.642857142857143,True
0,45566,6,6.630347190712654,18.912618160247803,0.2,True
0,45568,10,3.2079224038494547,10.18998122215271,0.6363636363636362,True
0,45569,10,6.144004597901125,24.61906886100769,-0.3939393939393939,True
0,45570,9,6.93244774440304,24.23428964614868,0.6833333333333333,True
0,45572,6,3.6254558943033466,11.057935237884521,0.942857142857143,True
0,45573,7,7.137968561313604,23.114492148160934,0.7500000000000002,True
0,45574,6,3.9371913338302527,12.527230858802795,0.8857142857142858,True
0,45575,2,0.9389582872390747,1.8779165744781494,-0.9999999999999999,True
